País,Precio,Tipo
Spain,16.0,Tempranillo
Spain,30.0,Grenache
Spain,18.0,Garnacha
Spain,13.0,Garnacha
Spain,12.0,Tempranillo
Spain,15.0,Verdejo
Spain,32.0,Tinta de Toro
Spain,14.0,Tempranillo Blend
Spain,23.0,Sparkling Blend
Spain,25.0,Tempranillo Blend
Spain,100.0,Mencía
Spain,64.0,Tempranillo
Spain,18.0,Sparkling Blend
Spain,15.0,Red Blend
Spain,14.0,Tinto del Pais
Spain,20.0,Tempranillo Blend
Spain,18.0,White Blend
Spain,7.0,Red Blend
Spain,28.0,Tempranillo Blend
Spain,19.0,Red Blend
Spain,62.0,Tempranillo Blend
Spain,20.0,Sparkling Blend
Spain,30.0,Garnacha
Spain,26.0,Tempranillo Blend
Spain,30.0,Tempranillo Blend
Spain,46.0,Tempranillo Blend
Spain,45.0,Tempranillo Blend
Spain,25.0,Red Blend
Spain,30.0,Sparkling Blend
Spain,16.0,Red Blend
Spain,35.0,Red Blend
Spain,49.0,Tinto del Pais
Spain,18.0,Tempranillo
Spain,28.0,Tempranillo
Spain,10.0,Tempranillo Blend
Spain,12.0,Syrah-Grenache
Spain,14.0,Verdejo
Spain,40.0,Red Blend
Spain,18.0,Garnacha
Spain,20.0,Tempranillo Blend
Spain,18.0,Tinta de Toro
Spain,30.0,Red Blend
Spain,39.0,Red Blend
Spain,42.0,Red Blend
Spain,75.0,Red Blend
Spain,24.0,Albariño
Spain,13.0,Mencía
Spain,28.0,Red Blend
Spain,75.0,Red Blend
Spain,13.0,Garnacha
Spain,13.0,Tempranillo-Garnacha
Spain,8.0,Garnacha
Spain,55.0,Tempranillo
Spain,35.0,Tempranillo
Spain,45.0,Tempranillo
Spain,45.0,Tempranillo
Spain,24.0,Vidadillo
Spain,47.0,Tempranillo
Spain,12.0,Monastrell
Spain,20.0,Tinto Fino
Spain,9.0,Tempranillo-Garnacha
Spain,12.0,Tempranillo
Spain,30.0,Tempranillo-Shiraz
Spain,19.0,Sparkling Blend
Spain,24.0,Red Blend
Spain,19.0,Monastrell
Spain,30.0,Tempranillo
Spain,27.0,Tinta de Toro
Spain,15.0,Cabernet Sauvignon-Merlot
Spain,40.0,Monastrell
Spain,65.0,Red Blend
Spain,16.0,Monastrell
Spain,32.0,Red Blend
Spain,24.0,Albariño
Spain,30.0,Monastrell
Spain,20.0,Tempranillo Blend
Spain,12.0,Tempranillo Blend
Spain,20.0,Tempranillo
Spain,80.0,Tempranillo
Spain,15.0,Tinta de Toro
Spain,28.0,Verdejo
Spain,15.0,Sparkling Blend
Spain,70.0,Tempranillo
Spain,18.0,Red Blend
Spain,25.0,Monastrell
Spain,19.0,Bordeaux-style Red Blend
Spain,65.0,Red Blend
Spain,20.0,Tempranillo
Spain,22.0,Tempranillo
Spain,36.0,Red Blend
Spain,,Verdejo
Spain,14.0,Verdejo
Spain,22.0,Tempranillo
Spain,26.0,Tempranillo
Spain,11.0,Cabernet Sauvignon-Tempranillo
Spain,11.0,Monastrell
Spain,15.0,Tempranillo-Cabernet Sauvignon
Spain,30.0,Red Blend
Spain,12.0,Verdejo
Spain,19.0,Tempranillo
Spain,22.0,Red Blend
Spain,13.0,Sparkling Blend
Spain,9.0,Garnacha
Spain,8.0,Red Blend
Spain,50.0,Cabernet Sauvignon
Spain,37.0,Mencía
Spain,22.0,Tempranillo Blend
Spain,10.0,Tinta de Toro
Spain,15.0,Tempranillo
Spain,14.0,Garnacha
Spain,68.0,Red Blend
Spain,14.0,Monastrell
Spain,29.0,Tempranillo
Spain,25.0,Albariño
Spain,15.0,Albariño
Spain,8.0,Garnacha
Spain,18.0,Sparkling Blend
Spain,24.0,Garnacha
Spain,65.0,Red Blend
Spain,11.0,Sparkling Blend
Spain,12.0,Mencía
Spain,18.0,Mencía
Spain,17.0,Tempranillo
Spain,10.0,Verdejo
Spain,25.0,Tempranillo
Spain,20.0,Red Blend
Spain,9.0,Monastrell
Spain,11.0,Rosé
Spain,6.0,Tempranillo
Spain,15.0,Mencía
Spain,25.0,Red Blend
Spain,15.0,Verdejo
Spain,9.0,Tempranillo
Spain,10.0,Tempranillo
Spain,25.0,Verdejo
Spain,14.0,Rosé
Spain,19.0,Sparkling Blend
Spain,8.0,Monastrell
Spain,9.0,Tempranillo-Cabernet Sauvignon
Spain,18.0,Albariño
Spain,21.0,Cabernet Sauvignon-Merlot
Spain,7.0,Tempranillo-Merlot
Spain,20.0,Tempranillo Blend
Spain,14.0,Verdejo
Spain,8.0,Garnacha
Spain,16.0,Tempranillo
Spain,15.0,Monastrell
Spain,14.0,Tempranillo Blend
Spain,46.0,Tinto del Pais
Spain,8.0,Shiraz-Tempranillo
Spain,11.0,Garnacha
Spain,16.0,Monastrell
Spain,12.0,Rosé
Spain,11.0,Red Blend
Spain,9.0,Tempranillo
Spain,10.0,Verdejo-Sauvignon Blanc
Spain,9.0,Rosé
Spain,40.0,Cabernet Sauvignon
Spain,30.0,Tinto del Pais
Spain,13.0,Tempranillo Blend
Spain,16.0,Tempranillo
Spain,17.0,Garnacha
Spain,15.0,Tempranillo
Spain,10.0,Tempranillo Blend
Spain,26.0,Mencía
Spain,25.0,Verdejo
Spain,15.0,White Blend
Spain,10.0,Tempranillo
Spain,9.0,Monastrell
Spain,12.0,Merlot
Spain,10.0,Tempranillo
Spain,11.0,Verdejo
Spain,6.0,Red Blend
Spain,18.0,Tempranillo
Spain,18.0,Merlot
Spain,8.0,Viura
Spain,87.0,Red Blend
Spain,13.0,Sparkling Blend
Spain,9.0,Garnacha
Spain,10.0,Rosé
Spain,20.0,Red Blend
Spain,15.0,White Blend
Spain,10.0,Monastrell-Syrah
Spain,30.0,Garnacha
Spain,40.0,Red Blend
Spain,7.0,Garnacha
Spain,43.0,Garnacha
Spain,22.0,Garnacha
Spain,8.0,Tempranillo
Spain,10.0,Tempranillo
Spain,10.0,Red Blend
Spain,13.0,Tempranillo
Spain,11.0,Merlot-Cabernet Sauvignon
Spain,27.0,Sauvignon Blanc
Spain,13.0,Monastrell
Spain,15.0,White Blend
Spain,8.0,Tempranillo
Spain,28.0,Cabernet Franc
Spain,12.0,Rosé
Spain,15.0,Sparkling Blend
Spain,18.0,Red Blend
Spain,27.0,Red Blend
Spain,24.0,Red Blend
Spain,12.0,Garnacha
Spain,27.0,Tempranillo
Spain,14.0,Verdejo
Spain,15.0,Sparkling Blend
Spain,13.0,Bobal
Spain,22.0,Red Blend
Spain,19.0,White Blend
Spain,12.0,Red Blend
Spain,20.0,Verdejo
Spain,10.0,Verdejo
Spain,12.0,Rosé
Spain,13.0,Monastrell
Spain,10.0,Garnacha-Monastrell
Spain,12.0,Grenache Blend
Spain,10.0,Garnacha
Spain,10.0,Tempranillo
Spain,20.0,Monastrell
Spain,10.0,Rosé
Spain,11.0,Garnacha
Spain,40.0,Petite Verdot
Spain,14.0,Garnacha
Spain,18.0,Red Blend
Spain,8.0,Monastrell
Spain,13.0,Monastrell-Syrah
Spain,9.0,Garnacha
Spain,17.0,Tempranillo
Spain,45.0,Tempranillo Blend
Spain,,Rosé
Spain,8.0,Garnacha-Syrah
Spain,12.0,Garnacha
Spain,9.0,Verdejo
Spain,13.0,Tempranillo
Spain,23.0,Tempranillo
Spain,11.0,Tempranillo
Spain,15.0,Tinta de Toro
Spain,15.0,Tempranillo
Spain,22.0,Red Blend
Spain,11.0,White Blend
Spain,10.0,Tempranillo
Spain,10.0,Garnacha
Spain,15.0,Grenache Blend
Spain,15.0,Red Blend
Spain,12.0,Tempranillo
Spain,10.0,Tempranillo
Spain,17.0,Red Blend
Spain,15.0,Verdejo
Spain,9.0,Tempranillo
Spain,10.0,Tempranillo-Cabernet Sauvignon
Spain,9.0,Garnacha
Spain,12.0,Mencía
Spain,9.0,Verdejo
Spain,9.0,Syrah
Spain,10.0,Tempranillo-Shiraz
Spain,20.0,Garnacha
Spain,18.0,Garnacha
Spain,10.0,Syrah-Grenache
Spain,14.0,Garnacha
Spain,8.0,Tempranillo
Spain,66.0,Red Blend
Spain,28.0,Red Blend
Spain,49.0,Tempranillo
Spain,33.0,Red Blend
Spain,43.0,Tempranillo Blend
Spain,32.0,Tempranillo
Spain,45.0,Tempranillo Blend
Spain,38.0,Tempranillo
Spain,20.0,Tempranillo
Spain,32.0,Tinto Fino
Spain,128.0,Red Blend
Spain,20.0,Tempranillo
Spain,18.0,Mencía
Spain,25.0,Monastrell
Spain,29.0,Sparkling Blend
Spain,30.0,Tinta de Toro
Spain,25.0,Tempranillo
Spain,20.0,Tempranillo
Spain,20.0,Red Blend
Spain,15.0,Albariño
Spain,27.0,Grenache
Spain,22.0,Red Blend
Spain,12.0,White Blend
Spain,24.0,Tinta de Toro
Spain,10.0,Verdejo
Spain,27.0,Tempranillo
Spain,25.0,Tempranillo
Spain,45.0,Red Blend
Spain,13.0,Sparkling Blend
Spain,17.0,Mencía
Spain,20.0,Prieto Picudo
Spain,9.0,Mencía
Spain,9.0,Monastrell
Spain,8.0,Monastrell
Spain,26.0,Albariño
Spain,15.0,Sparkling Blend
Spain,13.0,Tempranillo
Spain,18.0,Tempranillo
Spain,35.0,White Blend
Spain,13.0,Tempranillo
Spain,55.0,Prieto Picudo
Spain,12.0,Tempranillo
Spain,9.0,Red Blend
Spain,41.0,Red Blend
Spain,15.0,Albariño
Spain,15.0,Albariño
Spain,17.0,Verdejo
Spain,8.0,Monastrell
Spain,8.0,Tempranillo
Spain,8.0,Red Blend
Spain,28.0,Tinta de Toro
Spain,16.0,Tempranillo
Spain,17.0,Tempranillo
Spain,19.0,Prieto Picudo
Spain,10.0,Tempranillo Blend
Spain,10.0,White Blend
Spain,10.0,White Blend
Spain,8.0,Macabeo-Moscatel
Spain,12.0,Macabeo-Chardonnay
Spain,19.0,Tempranillo Blend
Spain,12.0,Red Blend
Spain,14.0,Red Blend
Spain,9.0,White Blend
Spain,10.0,Red Blend
Spain,13.0,Tempranillo
Spain,10.0,Red Blend
Spain,10.0,Tempranillo Blend
Spain,80.0,Prieto Picudo
Spain,183.0,Tinto Fino
Spain,130.0,Red Blend
Spain,10.0,White Blend
Spain,69.0,Prieto Picudo
Spain,10.0,Tempranillo Blend
Spain,10.0,Tempranillo Blend
Spain,14.0,Sparkling Blend
Spain,13.0,Verdejo
Spain,18.0,Sparkling Blend
Spain,17.0,Albariño
Spain,12.0,Macabeo
Spain,,Tempranillo
Spain,13.0,Viura
Spain,12.0,Tempranillo-Cabernet Sauvignon
Spain,22.0,Tempranillo
Spain,212.0,Tinto Fino
Spain,63.0,Tempranillo
Spain,9.0,Tempranillo-Garnacha
Spain,11.0,Macabeo
Spain,9.0,Tempranillo-Garnacha
Spain,68.0,Red Blend
Spain,11.0,Tempranillo Blend
Spain,13.0,Tinta de Toro
Spain,125.0,Sherry
Spain,49.0,Sherry
Spain,42.0,Sherry
Spain,20.0,Tempranillo
Spain,34.0,Tempranillo
Spain,29.0,Pedro Ximénez
Spain,15.0,Sherry
Spain,30.0,Tempranillo
Spain,15.0,Sherry
Spain,22.0,Tempranillo
Spain,42.0,Tempranillo
Spain,73.0,Tinto Fino
Spain,42.0,Sherry
Spain,52.0,Red Blend
Spain,21.0,Tempranillo
Spain,30.0,Red Blend
Spain,102.0,Tinto Fino
Spain,20.0,Tempranillo
Spain,15.0,Sherry
Spain,19.0,Albariño
Spain,25.0,Tinto Fino
Spain,10.0,Rosé
Spain,14.0,Tempranillo
Spain,75.0,Sherry
Spain,20.0,Tempranillo Blend
Spain,15.0,Tempranillo
Spain,30.0,Tempranillo
Spain,15.0,Tempranillo Blend
Spain,20.0,Albariño
Spain,100.0,Sherry
Spain,10.0,Graciano
Spain,18.0,Tempranillo
Spain,13.0,Tempranillo Blend
Spain,15.0,Pedro Ximénez
Spain,15.0,Pedro Ximénez
Spain,38.0,Tempranillo Blend
Spain,8.0,Tempranillo
Spain,13.0,Tempranillo
Spain,11.0,Tempranillo
Spain,15.0,Tempranillo
Spain,15.0,Tempranillo Blend
Spain,8.0,Rosé
Spain,13.0,Tempranillo
Spain,60.0,Albariño
Spain,10.0,Rosé
Spain,40.0,Tempranillo Blend
Spain,13.0,Tempranillo
Spain,10.0,Tempranillo
Spain,8.0,Tempranillo
Spain,11.0,Tempranillo
Spain,15.0,Albarín
Spain,12.0,Tempranillo
Spain,10.0,Rosé
Spain,10.0,Tempranillo-Garnacha
Spain,20.0,Graciano
Spain,250.0,Tempranillo
Spain,170.0,Tempranillo
Spain,165.0,Tempranillo
Spain,25.0,Pedro Ximénez
Spain,49.0,Pedro Ximénez
Spain,40.0,Tempranillo Blend
Spain,41.0,Tempranillo
Spain,33.0,Tempranillo
Spain,32.0,Tinto Fino
Spain,27.0,Tempranillo
Spain,30.0,Tempranillo Blend
Spain,90.0,Chardonnay
Spain,30.0,Tempranillo
Spain,14.0,Pedro Ximénez
Spain,15.0,Pedro Ximénez
Spain,40.0,Red Blend
Spain,30.0,Tempranillo
Spain,40.0,Sherry
Spain,23.0,Pedro Ximénez
Spain,20.0,Pedro Ximénez
Spain,30.0,Tempranillo
Spain,200.0,Tinta de Toro
Spain,70.0,Sherry
Spain,55.0,Red Blend
Spain,17.0,Tempranillo Blend
Spain,25.0,Tempranillo Blend
Spain,39.0,Tempranillo
Spain,50.0,Sherry
Spain,60.0,Tinta de Toro
Spain,25.0,Red Blend
Spain,23.0,Red Blend
Spain,28.0,Tempranillo
Spain,15.0,Tempranillo
Spain,19.0,Tempranillo
Spain,14.0,Tempranillo
Spain,14.0,Godello
Spain,23.0,Red Blend
Spain,24.0,White Blend
Spain,25.0,Red Blend
Spain,30.0,Tempranillo
Spain,13.0,Sherry
Spain,,Tempranillo
Spain,15.0,Verdejo
Spain,20.0,Tempranillo Blend
Spain,48.0,Tempranillo
Spain,50.0,Red Blend
Spain,17.0,Tempranillo
Spain,18.0,Albariño
Spain,49.0,Tempranillo
Spain,15.0,Red Blend
Spain,18.0,Albariño
Spain,25.0,Sparkling Blend
Spain,42.0,Red Blend
Spain,13.0,Pedro Ximénez
Spain,33.0,Tempranillo
Spain,25.0,Mencía
Spain,10.0,Sherry
Spain,27.0,Tempranillo Blend
Spain,15.0,Red Blend
Spain,8.0,Red Blend
Spain,16.0,Verdejo
Spain,45.0,Palomino
Spain,19.0,Godello
Spain,18.0,Tempranillo
Spain,30.0,Tinta de Toro
Spain,8.0,Garnacha-Syrah
Spain,8.0,Garnacha
Spain,20.0,Chardonnay
Spain,25.0,Tinto Fino
Spain,17.0,Mencía
Spain,18.0,Godello
Spain,16.0,Albariño
Spain,14.0,Tempranillo
Spain,11.0,Tempranillo
Spain,17.0,Sparkling Blend
Spain,13.0,Tempranillo
Spain,14.0,Sparkling Blend
Spain,19.0,Tempranillo
Spain,25.0,Tinto del Pais
Spain,14.0,Cabernet Sauvignon-Merlot
Spain,18.0,Albariño
Spain,18.0,Tempranillo Blend
Spain,19.0,Godello
Spain,14.0,Sparkling Blend
Spain,19.0,White Blend
Spain,20.0,Tempranillo Blend
Spain,,Xarel-lo
Spain,25.0,Albariño
Spain,29.0,Albariño
Spain,15.0,Cabernet Sauvignon-Merlot
Spain,12.0,Sparkling Blend
Spain,18.0,Sparkling Blend
Spain,7.0,Garnacha
Spain,15.0,Pedro Ximénez
Spain,15.0,Tempranillo Blend
Spain,13.0,Verdejo
Spain,18.0,Tempranillo
Spain,11.0,Sparkling Blend
Spain,18.0,Tempranillo Blend
Spain,18.0,Albariño
Spain,18.0,Palomino
Spain,20.0,Tempranillo
Spain,22.0,Sparkling Blend
Spain,45.0,Sherry
Spain,12.0,Sparkling Blend
Spain,18.0,Sparkling Blend
Spain,17.0,Tempranillo
Spain,26.0,Tempranillo
Spain,34.0,Tempranillo
Spain,15.0,Tempranillo-Cabernet Sauvignon
Spain,15.0,Sparkling Blend
Spain,15.0,Sparkling Blend
Spain,10.0,Tempranillo
Spain,12.0,Red Blend
Spain,14.0,Chardonnay
Spain,22.0,Godello
Spain,25.0,Tempranillo
Spain,12.0,Chardonnay
Spain,12.0,Tempranillo
Spain,10.0,Sparkling Blend
Spain,14.0,Albariño
Spain,18.0,Tempranillo
Spain,32.0,Tinto del Pais
Spain,10.0,Sparkling Blend
Spain,9.0,Sparkling Blend
Spain,7.0,Tempranillo
Spain,13.0,Mencía
Spain,13.0,Tempranillo Blend
Spain,10.0,Sparkling Blend
Spain,19.0,Tempranillo Blend
Spain,12.0,White Blend
Spain,27.0,Sparkling Blend
Spain,9.0,White Blend
Spain,12.0,Tempranillo
Spain,8.0,Tempranillo-Garnacha
Spain,12.0,Sparkling Blend
Spain,15.0,Sparkling Blend
Spain,24.0,Tempranillo
Spain,14.0,Verdejo
Spain,15.0,Chardonnay
Spain,17.0,Merlot
Spain,16.0,Sparkling Blend
Spain,12.0,Tempranillo
Spain,13.0,Tinta de Toro
Spain,20.0,Red Blend
Spain,18.0,Tempranillo
Spain,13.0,White Blend
Spain,15.0,Tempranillo
Spain,9.0,Sparkling Blend
Spain,15.0,Tempranillo
Spain,12.0,Tempranillo
Spain,13.0,Verdejo
Spain,9.0,Tinta de Toro
Spain,10.0,Tempranillo
Spain,18.0,Tempranillo
Spain,9.0,Garnacha
Spain,14.0,Tempranillo
Spain,14.0,Tempranillo
Spain,7.0,Tempranillo
Spain,8.0,Viura-Chardonnay
Spain,7.0,Tempranillo
Spain,11.0,Tempranillo
Spain,18.0,Palomino
Spain,14.0,Pinot Noir
Spain,16.0,Red Blend
Spain,22.0,Mencía
Spain,6.0,Tempranillo
Spain,30.0,Albariño
Spain,12.0,Tempranillo
Spain,25.0,Albariño
Spain,9.0,Sparkling Blend
Spain,13.0,Sparkling Blend
Spain,6.0,Red Blend
Spain,8.0,Tempranillo
Spain,60.0,Albariño
Spain,14.0,Viura
Spain,8.0,Tempranillo
Spain,,Tempranillo
Spain,17.0,Tempranillo
Spain,15.0,Albariño
Spain,15.0,Tempranillo
Spain,17.0,Tempranillo
Spain,27.0,Tempranillo
Spain,10.0,Chardonnay
Spain,9.0,Tempranillo
Spain,8.0,White Blend
Spain,17.0,Tempranillo
Spain,20.0,Mencía
Spain,21.0,Tempranillo
Spain,10.0,Viura
Spain,14.0,White Blend
Spain,14.0,Chardonnay
Spain,10.0,White Blend
Spain,95.0,White Blend
Spain,36.0,Tempranillo Blend
Spain,40.0,Mencía
Spain,29.0,White Blend
Spain,40.0,Red Blend
Spain,18.0,Sherry
Spain,17.0,Mencía
Spain,17.0,Tinta de Toro
Spain,14.0,Albariño
Spain,9.0,White Blend
Spain,15.0,Sparkling Blend
Spain,16.0,Verdejo
Spain,10.0,Tempranillo
Spain,12.0,Malvasia-Viura
Spain,15.0,Mencía
Spain,18.0,Godello
Spain,24.0,Red Blend
Spain,18.0,Tempranillo
Spain,29.0,Tempranillo-Cabernet Sauvignon
Spain,18.0,Sparkling Blend
Spain,15.0,Tempranillo Blend
Spain,11.0,Muscat
Spain,8.0,Tempranillo-Cabernet Sauvignon
Spain,23.0,Red Blend
Spain,16.0,Red Blend
Spain,11.0,Sauvignon Blanc
Spain,8.0,Tempranillo
Spain,20.0,Albariño
Spain,17.0,Muscat
Spain,11.0,Viura
Spain,24.0,Red Blend
Spain,12.0,Xarel-lo
Spain,20.0,Cabernet Sauvignon
Spain,15.0,Tempranillo
Spain,27.0,Garnacha
Spain,14.0,Sparkling Blend
Spain,36.0,Tempranillo
Spain,15.0,Tempranillo
Spain,14.0,Albariño
Spain,17.0,Albariño
Spain,21.0,Verdejo
Spain,20.0,Albariño
Spain,24.0,Sparkling Blend
Spain,25.0,Red Blend
Spain,16.0,Sparkling Blend
Spain,12.0,Tempranillo-Shiraz
Spain,12.0,Chardonnay-Sauvignon Blanc
Spain,18.0,Tempranillo
Spain,19.0,Cabernet Sauvignon-Tempranillo
Spain,12.0,Monastrell
Spain,50.0,Red Blend
Spain,10.0,White Blend
Spain,10.0,Tempranillo Blend
Spain,9.0,Tempranillo
Spain,13.0,Viura-Verdejo
Spain,80.0,Mencía
Spain,24.0,Mencía
Spain,11.0,Tempranillo
Spain,20.0,Sparkling Blend
Spain,12.0,Tempranillo-Shiraz
Spain,12.0,Chardonnay-Sauvignon Blanc
Spain,20.0,Tempranillo
Spain,22.0,Albariño
Spain,32.0,Tempranillo
Spain,50.0,Red Blend
Spain,16.0,Red Blend
Spain,30.0,Red Blend
Spain,17.0,Tempranillo
Spain,95.0,Tempranillo Blend
Spain,21.0,Sparkling Blend
Spain,12.0,Tempranillo Blend
Spain,27.0,Forcallà
Spain,14.0,White Blend
Spain,14.0,Sparkling Blend
Spain,13.0,Moscato
Spain,20.0,Moscatel
Spain,31.0,Tempranillo
Spain,10.0,Tempranillo
Spain,10.0,Tempranillo Blend
Spain,10.0,Bobal
Spain,14.0,Tempranillo Blend
Spain,10.0,Sparkling Blend
Spain,15.0,Mencía
Spain,25.0,Tempranillo
Spain,25.0,Tempranillo Blend
Spain,20.0,Sparkling Blend
Spain,14.0,Verdejo
Spain,20.0,Red Blend
Spain,20.0,Albariño
Spain,55.0,White Blend
Spain,95.0,Red Blend
Spain,14.0,Pansa Blanca
Spain,11.0,Tempranillo
Spain,42.0,Tempranillo
Spain,62.0,Godello
Spain,15.0,Red Blend
Spain,13.0,Mencía
Spain,24.0,Mencía
Spain,12.0,Monastrell-Syrah
Spain,27.0,Red Blend
Spain,18.0,Red Blend
Spain,10.0,Tempranillo-Cabernet Sauvignon
Spain,300.0,Tempranillo
Spain,14.0,Verdejo
Spain,10.0,Garnacha-Tempranillo
Spain,12.0,Tempranillo-Garnacha
Spain,13.0,Red Blend
Spain,35.0,Tempranillo Blend
Spain,24.0,Tempranillo
Spain,14.0,Viura
Spain,66.0,Tempranillo
Spain,13.0,Verdejo
Spain,18.0,Red Blend
Spain,14.0,Red Blend
Spain,15.0,Bobal
Spain,22.0,Red Blend
Spain,45.0,Red Blend
Spain,25.0,Red Blend
Spain,16.0,Albariño
Spain,44.0,Tempranillo
Spain,33.0,Tempranillo
Spain,15.0,Tempranillo Blend
Spain,37.0,Sparkling Blend
Spain,18.0,Sparkling Blend
Spain,10.0,Tempranillo Blend
Spain,55.0,Mencía
Spain,19.0,Mencía
Spain,20.0,Tempranillo
Spain,149.0,Tempranillo
Spain,162.0,Tempranillo
Spain,27.0,Albariño
Spain,69.0,Tempranillo
Spain,15.0,Albariño
Spain,12.0,Red Blend
Spain,25.0,Sparkling Blend
Spain,19.0,Red Blend
Spain,13.0,Tempranillo
Spain,15.0,Sparkling Blend
Spain,12.0,Mencía
Spain,14.0,Garnacha
Spain,15.0,Tempranillo
Spain,35.0,Tempranillo Blend
Spain,56.0,Xarel-lo
Spain,15.0,Sparkling Blend
Spain,110.0,Tempranillo
Spain,190.0,Tempranillo
Spain,9.0,Garnacha
Spain,11.0,Verdejo
Spain,45.0,Tempranillo Blend
Spain,25.0,Tinto Fino
Spain,30.0,Monastrell
Spain,49.0,Tempranillo
Spain,15.0,Tempranillo
Spain,40.0,Carignan-Grenache
Spain,45.0,Red Blend
Spain,13.0,Sparkling Blend
Spain,13.0,Cabernet Sauvignon
Spain,11.0,Verdejo
Spain,12.0,Red Blend
Spain,11.0,Sparkling Blend
Spain,15.0,Tinta de Toro
Spain,29.0,Hondarrabi Zuri
Spain,40.0,Tempranillo
Spain,15.0,Tempranillo Blend
Spain,80.0,Red Blend
Spain,28.0,Tempranillo
Spain,14.0,Monastrell
Spain,13.0,Sparkling Blend
Spain,16.0,Red Blend
Spain,18.0,Tempranillo
Spain,25.0,Albariño
Spain,9.0,Verdejo-Viura
Spain,30.0,Tempranillo
Spain,33.0,Tempranillo
Spain,73.0,Tempranillo
Spain,13.0,Tempranillo
Spain,36.0,Mencía
Spain,100.0,Tempranillo
Spain,130.0,Tempranillo
Spain,24.0,Red Blend
Spain,22.0,Red Blend
Spain,13.0,Viura
Spain,13.0,Tempranillo
Spain,13.0,Tempranillo Blend
Spain,12.0,Garnacha
Spain,16.0,Tempranillo
Spain,26.0,White Blend
Spain,25.0,Hondarrabi Zuri
Spain,18.0,Albariño
Spain,33.0,Pinot Noir
Spain,17.0,Godello
Spain,60.0,Tempranillo
Spain,22.0,Albariño
Spain,35.0,Monastrell-Syrah
Spain,45.0,Tempranillo
Spain,25.0,Red Blend
Spain,110.0,Red Blend
Spain,95.0,Red Blend
Spain,16.0,Red Blend
Spain,11.0,Garnacha
Spain,31.0,Tempranillo
Spain,13.0,Tempranillo
Spain,15.0,Albariño
Spain,13.0,Mencía
Spain,16.0,Garnacha
Spain,30.0,Garnacha
Spain,24.0,Godello
Spain,22.0,Mencía
Spain,110.0,Red Blend
Spain,25.0,Red Blend
Spain,22.0,Albariño
Spain,17.0,Monastrell
Spain,45.0,Monastrell
Spain,22.0,Rhône-style Red Blend
Spain,14.0,Albariño
Spain,12.0,Xarel-lo
Spain,37.0,Syrah
Spain,10.0,Monastrell-Syrah
Spain,53.0,Red Blend
Spain,14.0,Viura
Spain,18.0,Merlot
Spain,15.0,Tempranillo Blend
Spain,16.0,Red Blend
Spain,8.0,Tempranillo
Spain,15.0,Tempranillo Blend
Spain,20.0,Mencía
Spain,25.0,Hondarrabi Zuri
Spain,17.0,Tempranillo Blend
Spain,27.0,Red Blend
Spain,22.0,Albariño
Spain,17.0,Monastrell
Spain,30.0,Monastrell
Spain,26.0,Tinta de Toro
Spain,20.0,Xarel-lo
Spain,15.0,Tempranillo
Spain,12.0,Tinto Fino
Spain,13.0,Sparkling Blend
Spain,14.0,Tempranillo
Spain,18.0,Tempranillo Blend
Spain,15.0,Red Blend
Spain,18.0,Albariño
Spain,24.0,Mencía
Spain,9.0,White Blend
Spain,14.0,Tempranillo
Spain,9.0,Macabeo
Spain,18.0,Monastrell
Spain,105.0,Mazuelo
Spain,55.0,Red Blend
Spain,25.0,Red Blend
Spain,14.0,Tinto del Pais
Spain,29.0,Sparkling Blend
Spain,13.0,Tempranillo Blend
Spain,30.0,Red Blend
Spain,14.0,Sparkling Blend
Spain,27.0,Sparkling Blend
Spain,18.0,Tempranillo
Spain,13.0,Mencía
Spain,14.0,Tempranillo
Spain,15.0,Verdejo
Spain,50.0,Tempranillo Blend
Spain,19.0,Albariño
Spain,80.0,Red Blend
Spain,12.0,Monastrell
Spain,23.0,Sparkling Blend
Spain,30.0,Grenache Blanc
Spain,20.0,Albariño
Spain,21.0,Hondarrabi Zuri
Spain,29.0,Tempranillo
Spain,24.0,Red Blend
Spain,15.0,Verdejo
Spain,12.0,Monastrell
Spain,36.0,Tempranillo
Spain,11.0,Tempranillo Blend
Spain,9.0,Verdejo
Spain,20.0,Albariño
Spain,11.0,Garnacha
Spain,48.0,Monastrell
Spain,46.0,Tempranillo Blend
Spain,14.0,Tempranillo
Spain,21.0,Red Blend
Spain,40.0,Sparkling Blend
Spain,20.0,White Blend
Spain,30.0,Garnacha
Spain,20.0,Verdejo
Spain,23.0,Red Blend
Spain,14.0,Rosé
Spain,13.0,Garnacha
Spain,18.0,Garnacha
Spain,10.0,White Blend
Spain,12.0,Garnacha
Spain,18.0,Tempranillo Blend
Spain,25.0,Red Blend
Spain,11.0,Tempranillo-Garnacha
Spain,10.0,Viura
Spain,18.0,Tempranillo
Spain,11.0,Tempranillo
Spain,10.0,Sparkling Blend
Spain,11.0,Tempranillo
Spain,13.0,Tempranillo Blend
Spain,,Tempranillo
Spain,36.0,Red Blend
Spain,18.0,Viura
Spain,10.0,Tempranillo
Spain,15.0,Viura
Spain,8.0,Tempranillo
Spain,10.0,Tinta de Toro
Spain,25.0,Red Blend
Spain,10.0,Garnacha
Spain,11.0,Garnacha
Spain,36.0,Tempranillo Blend
Spain,9.0,Red Blend
Spain,12.0,Tinta de Toro
Spain,10.0,Viura
Spain,19.0,Tempranillo
Spain,16.0,Sparkling Blend
Spain,15.0,Albariño
